0.0002,340000,100000,1,1.99806,0.01,3,141.161
0.0002,340000,100000,1,1.99806,0.01,3,141.507
0.0002,340000,100000,1,1.27878,0.01,3,46.6785
0.0002,340000,100000,1,2.83959,0.01,3,369.894
0.0002,340000,100000,1,2.59427,0.01,3,369.894
0.0002,340000,100000,1,2.83959,0.01,3,429.454
0.0002,340000,100000,1,2.83959,0.01,3,371.113
0.0002,340000,100000,1,2.83959,0.01,3,459.941
0.0002,340000,100000,1,2.59427,0.01,3,535.56
0.0002,340000,100000,1,2.55243,0.01,3,45.7852
0.0002,340000,100000,1,2.84748,0.01,3,45.7852
0.0002,340000,100000,1,2.55243,0.01,3,352.065
0.0002,340000,100000,1,2.55243,0.01,3,45.7153
0.0002,340000,100000,1,2.55243,0.01,3,45.7852
0.0002,340000,100000,1,2.84748,0.01,3,352.439
0.0002,340000,100000,1,1.6407,0.01,3,283.468
0.0002,340000,100000,1,1.02942,0.01,3,283.468
0.0002,340000,100000,1,1.6407,0.01,3,218.856
0.0002,340000,100000,1,1.6407,0.01,3,283.551
0.0002,340000,100000,1,1.6407,0.01,3,428.932
0.0002,340000,100000,1,1.02942,0.01,3,331.242
0.0002,340000,100000,1,1.33656,0.01,3,157.107
0.0002,340000,100000,1,1.9665,0.01,3,157.107
0.0002,340000,100000,1,1.33656,0.01,3,143.04
0.0002,340000,100000,1,1.33656,0.01,3,156.971
0.0002,340000,100000,1,1.33656,0.01,3,157.107
0.0002,340000,100000,1,1.9665,0.01,3,142.904
0.0002,340000,100000,1,2.49719,0.01,3,539.113
0.0002,340000,100000,1,2.1565,0.01,3,539.113
0.0002,340000,100000,1,2.49719,0.01,3,658.188
0.0002,340000,100000,1,2.49719,0.01,3,539.132
0.0002,340000,100000,1,2.49719,0.01,3,418.476
0.0002,340000,100000,1,2.1565,0.01,3,510.921
0.0002,340000,100000,1,2.34021,0.01,3,95.0994
0.0002,340000,100000,1,1.55213,0.01,3,95.0994
0.0002,340000,100000,1,2.34021,0.01,3,435.029
0.0002,340000,100000,1,2.34021,0.01,3,95.6371
0.0002,340000,100000,1,2.34021,0.01,3,95.0994
0.0002,340000,100000,1,1.55213,0.01,3,435.718
0.0002,340000,100000,1,1.49403,0.01,3,355.846
0.0002,340000,100000,1,2.32086,0.01,3,355.846
0.0002,340000,100000,1,1.49403,0.01,3,72.3503
0.0002,340000,100000,1,1.49403,0.01,3,356.219
0.0002,340000,100000,1,1.49403,0.01,3,990.804
0.0002,340000,100000,1,2.32086,0.01,3,201.417
0.0002,340000,100000,1,1.54817,0.01,3,243.571
0.0002,340000,100000,1,2.63575,0.01,3,243.571
0.0002,340000,100000,1,1.54817,0.01,3,176.83
0.0002,340000,100000,1,1.54817,0.01,3,243.159
0.0002,340000,100000,1,1.54817,0.01,3,232.312
0.0002,340000,100000,1,2.63575,0.01,3,168.272
0.0002,340000,100000,1,2.64544,0.01,3,470.241
0.0002,340000,100000,1,1.49116,0.01,3,470.241
0.0002,340000,100000,1,2.64544,0.01,3,299.588
0.0002,340000,100000,1,2.64544,0.01,3,470.04
0.0002,340000,100000,1,2.64544,0.01,3,470.241
0.0002,340000,100000,1,1.49116,0.01,3,299.426
0.0002,340000,100000,1,2.99511,0.01,3,203.706
0.0002,340000,100000,1,1.23991,0.01,3,203.706
0.0002,340000,100000,1,2.99511,0.01,3,472.056
0.0002,340000,100000,1,2.99511,0.01,3,202.929
0.0002,340000,100000,1,2.99511,0.01,3,203.706
0.0002,340000,100000,1,1.23991,0.01,3,471.137
0.0002,340000,100000,1,1.84303,0.01,3,567.658
0.0002,340000,100000,1,2.88316,0.01,3,567.658
0.0002,340000,100000,1,1.84303,0.01,3,121.283
0.0002,340000,100000,1,1.84303,0.01,3,568.578
0.0002,340000,100000,1,1.84303,0.01,3,432.165
0.0002,340000,100000,1,2.88316,0.01,3,92.6246
0.0002,340000,100000,1,1.14839,0.01,3,58.4477
0.0002,340000,100000,1,2.07401,0.01,3,58.4477
0.0002,340000,100000,1,1.14839,0.01,3,275.068
0.0002,340000,100000,1,1.14839,0.01,3,58.542
0.0002,340000,100000,1,1.14839,0.01,3,58.4477
0.0002,340000,100000,1,2.07401,0.01,3,274.168
0.0002,340000,100000,1,2.04913,0.01,3,326.618
0.0002,340000,100000,1,1.80295,0.01,3,326.618
0.0002,340000,100000,1,2.04913,0.01,3,389.156
0.0002,340000,100000,1,2.04913,0.01,3,327.363
0.0002,340000,100000,1,2.04913,0.01,3,360.831
0.0002,340000,100000,1,1.80295,0.01,3,430.804
0.0002,340000,100000,1,2.00468,0.01,3,230.338
0.0002,340000,100000,1,2.79239,0.01,3,230.338
0.0002,340000,100000,1,2.00468,0.01,3,352.19
0.0002,340000,100000,1,2.00468,0.01,3,230.486
